,epochs,num_fidelities_0,num_times_0,num_fidelities_1,num_times_1,num_fidelities_2,num_times_2,num_fidelities_3,num_times_3,num_fidelities_4,num_times_4
129,129,0.20636828845899682361,321.81766867637634,0.38673838244387875873,322.3416397571564,0.5652122694895761468,320.77132630348206,0.7574969181065145385,322.91098403930664,0.7086725132897182533,323.1813614368439
130,130,0.20804904150642553051,324.24579763412476,0.39202017004807343525,324.8351893424988,0.5615028087715158156,323.1795394420624,0.75951160084668822847,325.40220952033997,0.7134579571004368015,325.60711145401
131,131,0.2119908328463653846,326.7363290786743,0.39800768942170483555,327.32799768447876,0.56334645624576928924,325.6561658382416,0.7627683229205100002,327.9414551258087,0.716807439433373772,328.15602231025696
132,132,0.21754218115918994014,329.23563599586487,0.40459251994149075804,329.82590651512146,0.5688458906916822322,328.1684339046478,0.7665041585981495764,330.42311787605286,0.7191644572982313077,330.64954376220703
133,133,0.22502231940061273585,331.7130517959595,0.41141950317135189685,332.395920753479,0.5754704422273763109,330.7153949737549,0.76983585572055590607,332.9426715373993,0.7209516627716778814,333.08454632759094
134,134,0.23280238024280960896,334.2078995704651,0.41822796139162821127,334.9442961215973,0.58176888810493698756,333.2761628627777,0.7724339176821806152,335.48092913627625,0.72099492053430047633,335.53758430480957
135,135,0.23859884975581982514,336.68188285827637,0.42524670643750772658,337.44889521598816,0.5850937237554656445,335.8279974460602,0.77490947557810607726,337.97942423820496,0.71956479301146647476,338.0395987033844
136,136,0.24240578460223202728,339.171311378479,0.43269885253342715847,339.9757254123688,0.5891003217930310676,338.29935789108276,0.77700156132328368486,340.4519612789154,0.7166460367981632995,340.5530090332031
137,137,0.2447544482816865763,341.6812422275543,0.44075337306034628737,342.4344849586487,0.5950329864349216402,340.782931804657,0.7790256712106576886,342.89803075790405,0.71251983424463016803,343.00346636772156
138,138,0.24712905167584420241,344.1574342250824,0.4494596935152664341,344.9903700351715,0.60006311515043786464,343.2959635257721,0.78146212250048252557,345.42092657089233,0.7087913402380824346,345.55014085769653
139,139,0.251362375897828505,346.7373380661011,0.458445181922205236,347.52730894088745,0.60469293343003804875,345.77987337112427,0.78389216334250522156,347.9409804344177,0.7060754129810428159,348.07828974723816
140,140,0.258099502487972976,349.2550640106201,0.46789683638719897774,350.1405794620514,0.6080967700092991812,348.26848340034485,0.7854472026463936718,350.3874852657318,0.70394861639514338947,350.6513397693634
141,141,0.26805230295762227932,351.757732629776,0.4775165353711203764,352.6268997192383,0.6097772186043189935,350.73124289512634,0.7868258631682696347,352.86746859550476,0.7016645849983438321,353.1427652835846
142,142,0.27997412214106098816,354.2392301559448,0.48697106643778731438,355.14765977859497,0.6109458674954248991,353.20190143585205,0.7893506564375389889,355.3258852958679,0.69839895381766536886,355.6226522922516
143,143,0.29175548780180382558,356.69633889198303,0.49625937468549002896,357.69734740257263,0.6117421163627607683,355.7493770122528,0.79188385732755339763,357.88140177726746,0.6938539016696799733,358.1542429924011
144,144,0.29968101554230452965,359.1851050853729,0.50556405509354451766,360.20547580718994,0.61144446696327636737,358.2180893421173,0.7940519510758979882,360.35789585113525,0.6895126594236450357,360.63816118240356
145,145,0.30486671880383775513,361.61163854599,0.5149511141670810588,362.6481156349182,0.61029977116324729547,360.60968923568726,0.79584775918552563834,362.8341865539551,0.6853170480301697953,363.17856311798096
146,146,0.30976987325082194769,364.1364688873291,0.52420706610802847436,365.13010001182556,0.6090385029217810775,363.01964020729065,0.7974949810171657605,365.35235261917114,0.6816250777461133614,365.6746926307678
147,147,0.31787380535923231983,366.5866606235504,0.5332603992884193955,367.6249825954437,0.60706665410915972014,365.48718214035034,0.79884110015955234196,367.8689126968384,0.6782059681896670522,368.1549632549286
148,148,0.32596714479035115986,369.05637216567993,0.54195401654006969405,370.0634903907776,0.6042944103054550542,368.0381088256836,0.80034712837619914616,370.4347927570343,0.67486399098216998116,370.6128685474396
149,149,0.33262919144381075665,371.5009355545044,0.55000940261030817346,372.59810066223145,0.60323075293929451224,370.51798033714294,0.80188707220491961536,372.9213137626648,0.6717412681591377055,373.0445840358734
150,150,0.33836970204363120418,373.9758598804474,0.5572080193746029586,375.15032267570496,0.60339759406378790096,373.09011673927307,0.80374647757688544303,375.37618589401245,0.6685101100480820291,375.55500054359436
151,151,0.3420564330716802659,376.52859139442444,0.56348936026262708143,377.60602712631226,0.6032326395408345032,375.554265499115,0.8056543069837226456,377.86703300476074,0.6652445676765500471,378.0339500904083
152,152,0.3434019258508718142,378.99221086502075,0.56864592259183244227,380.06541299819946,0.60177336036932027596,378.0229289531708,0.80741118811368994823,380.38368344306946,0.6625333314590319267,380.4895567893982
153,153,0.34364141130760211817,381.37143635749817,0.5730293689386092293,382.5696349143982,0.59886901308381890185,380.5890760421753,0.8091328065950877946,382.9352345466614,0.6604074705717866145,382.97161078453064
154,154,0.34388939992014166958,383.7892599105835,0.5765847245576372071,385.0632345676422,0.5949683081143505303,383.0823838710785,0.81111722259711083183,385.4585130214691,0.65984862050993442484,385.4278531074524
155,155,0.34469295637030472612,386.24445486068726,0.57979401651903261783,387.5660421848297,0.5909936688510756264,385.5170705318451,0.8129287222603091001,387.9548137187958,0.66066446705644510384,388.029470205307
156,156,0.34614067168124518226,388.7463390827179,0.58274361640917515803,390.00312757492065,0.58809015225109617653,387.942373752594,0.81513168527322976686,390.4598240852356,0.6618612243244125226,390.5866177082062
157,157,0.34774869521186896337,391.1924855709076,0.5856823852360821814,392.4988067150116,0.5867474905393615936,390.40265250205994,0.81756281253324769587,392.96778774261475,0.66345809496077912115,393.08077120780945
158,158,0.3471107026439687604,393.61922454833984,0.5880459016852711551,395.0036733150482,0.5864769358106939334,392.9380102157593,0.8201129398489986899,395.46590542793274,0.6653784266602010833,395.6061587333679
159,159,0.34488027304720197952,396.0864987373352,0.58999589420694986686,397.49539852142334,0.58666766856887397896,395.44925022125244,0.8221928492316138426,397.9559988975525,0.6677879795027922283,398.1209599971771
160,160,0.3409834150262206487,398.5822880268097,0.59128824986921235674,399.9292151927948,0.58684647917533172556,397.9427614212036,0.8239177611350233521,400.5010070800781,0.67093181956105418795,400.6931812763214
161,161,0.34023039899068419079,401.0762565135956,0.59200988083626115976,402.4187533855438,0.5868752518219687575,400.3976194858551,0.82526304260488192455,402.98717737197876,0.67475802730952982866,403.2518882751465
162,162,0.34175968245984872373,403.54512548446655,0.59192071038255644755,404.90990233421326,0.58680548416354638697,402.91164994239807,0.82624214188501299283,405.4777412414551,0.679462954616648962,405.8103504180908
163,163,0.3460473290589423101,405.96507811546326,0.59092116174057718325,407.3899755477905,0.586702234041033055,405.40814208984375,0.82671561610576904666,407.99454951286316,0.6846874911176402678,408.3178815841675
164,164,0.3551087650767801862,408.49360513687134,0.5887430879843116305,409.9574303627014,0.5871230276693490957,407.8568596839905,0.82631829202607620655,410.4583008289337,0.690352756167048498,410.8216896057129
165,165,0.3655829894579440964,411.01992869377136,0.5856355975395478586,412.5360984802246,0.5888621696729137156,410.3566210269928,0.8252620486542090461,412.91863989830017,0.69594376668406365827,413.3765172958374
166,166,0.3708631588217418118,413.53860807418823,0.58151353448273657154,414.9883861541748,0.59249527757901532254,412.8441846370697,0.82315800926453064346,415.3559899330139,0.70141731535517382046,415.8199727535248
167,167,0.37331673813341537116,416.01964950561523,0.5770299388562528664,417.5022566318512,0.59775767247677802363,415.3997869491577,0.8203913550657646603,417.84925079345703,0.706277113765389708,418.3472213745117
168,168,0.3736015006210146594,418.50610852241516,0.5729539808391924671,420.0202510356903,0.6046687466709461667,417.9179627895355,0.81706414643760560956,420.3689925670624,0.71056287325489053686,420.8434042930603
169,169,0.37611099701857736433,420.9697678089142,0.5697093084254335471,422.492178440094,0.6116156361735178848,420.3696837425232,0.8130103105483521553,422.9029245376587,0.7139717990022528271,423.3008303642273
170,170,0.38695039188386931572,423.43353509902954,0.56796957137062298315,424.94521927833557,0.6189783747435608774,422.79763984680176,0.80831475925578077923,425.40461444854736,0.7162232536707663355,425.7683620452881
171,171,0.40384217974138952867,425.9722125530243,0.5680414674891037796,427.4135100841522,0.62513178894932308616,425.29558634757996,0.80254377674583698976,427.8616349697113,0.71725816735535674606,428.2109959125519
172,172,0.41873212348806343464,428.460107088089,0.56992958443670882485,429.8700227737427,0.6309908018255564466,427.86052799224854,0.7959030555875650226,430.3942811489105,0.71740679013056540825,430.6458706855774
173,173,0.42885966717849111074,430.99886178970337,0.573634305229507091,432.3770499229431,0.6375239679321517139,430.34254264831543,0.7888851222919474049,432.84042835235596,0.7170533567883335957,433.08677101135254
174,174,0.43636980720790657928,433.42848205566406,0.5787285575655796155,434.8246235847473,0.64561383537066385774,432.86790466308594,0.78094872585809627097,435.33669328689575,0.71694433086560116486,435.5691120624542
175,175,0.44559968553089746024,435.9037227630615,0.58473522914860132094,437.3463017940521,0.6553915001579925237,435.27865982055664,0.7729205063388028263,437.7917366027832,0.71709749018479518323,438.07353615760803
176,176,0.46836014672502074285,438.3678734302521,0.59157779855464265317,439.8237497806549,0.66572145182209840897,437.7520229816437,0.76637611667515026515,440.28635692596436,0.71665397489015425503,440.5311789512634
177,177,0.4904827681296526909,440.85028743743896,0.59934369702317447093,442.3026776313782,0.6753376840572690165,440.2941224575043,0.7591132047884123768,442.87597608566284,0.7156312507264080969,443.0371661186218
178,178,0.50991660302861041565,443.329665184021,0.6075403527836945594,444.8799636363983,0.68348078452991800624,442.7921130657196,0.75133987228847198825,445.3176701068878,0.7145439542889900908,445.5220386981964
179,179,0.5282006695459426915,445.7763566970825,0.6164754323874123143,447.42443776130676,0.6899568398683741943,445.2540681362152,0.74305074351405187016,447.7962849140167,0.71524043331128606127,448.0186357498169
180,180,0.546475324931610662,448.3095498085022,0.6258197948074535333,449.94589853286743,0.69496844147512848444,447.6889750957489,0.7342664896971098365,450.2384366989136,0.71747607360106147034,450.47982811927795
181,181,0.5688819798239644898,450.7255668640137,0.63591367659439479443,452.4864270687103,0.6996285906754659001,450.1335275173187,0.72555750385312411943,452.7001254558563,0.7195621094787683081,452.9319579601288
182,182,0.59123704802766319233,453.1923747062683,0.6458253664566434571,454.9977946281433,0.70386977953185825285,452.64489221572876,0.71787191551639217835,455.2271783351898,0.7214212870954748169,455.3868112564087
183,183,0.6110430699490221329,456.0083577632904,0.65547939209879935163,457.82862997055054,0.70725013974083661417,455.5100884437561,0.7100198066725688095,457.77167797088623,0.72294517552731862864,457.82291769981384
184,184,0.6284436099818009325,458.49351501464844,0.66493287383625343523,460.27250957489014,0.70961111857497816136,458.05041456222534,0.7024934050446889344,460.36427307128906,0.7243476119450403816,460.3296504020691
185,185,0.6435555401617435445,461.0233280658722,0.6736562357488610209,462.72932410240173,0.7110070834195890699,460.4986147880554,0.69550708001006567027,463.20497703552246,0.726291079704998066,462.75847578048706
186,186,0.65696595172987515276,463.44270634651184,0.6818403040964107209,465.22030377388,0.7114657769031537127,462.9611744880676,0.6903165477572310582,465.7627217769623,0.7284145223473842412,465.24884057044983
187,187,0.66910954658418986263,465.8936674594879,0.6896880323467012852,467.7375133037567,0.71082370451029375236,465.5194480419159,0.68524108246141002265,468.22166633605957,0.729781660982893543,467.69640374183655
188,188,0.6801565860692356802,468.3628079891205,0.69735523306388791376,470.2764983177185,0.70907577207133865027,468.04631638526917,0.6820078644800737777,470.6676387786865,0.73038886367531918875,470.1467297077179
189,189,0.68984169816434059985,470.89945816993713,0.70463399263223325253,472.80786967277527,0.7073305271494513269,470.57266545295715,0.68306812056481858164,473.11188197135925,0.7294511488658460552,472.7276875972748
190,190,0.69800114745192831656,473.46163058280945,0.71112820165101031655,475.25490736961365,0.70522019345801878476,473.0098035335541,0.6884620245684701656,475.5785188674927,0.72743632761184029434,475.20559215545654
191,191,0.70518640440855795415,475.93763160705566,0.7170147213937924091,477.7292845249176,0.70264319566722632793,475.48096656799316,0.69799956921965045087,478.10053634643555,0.72436530693164646877,478.0078778266907
192,192,0.71150444911339494336,478.4280445575714,0.7224436636687002755,480.254611492157,0.69964392763686089616,477.9918382167816,0.7098928102586222755,480.6051836013794,0.7208733304134473663,480.5268859863281
